"Median","RMSE","Scale","AIC","NULL.AIC"
-0.00672033547032688,0.0496705977162455,1940.65112809675,-274.966843370457,-100.263200812809
0.0219800959266534,0.0526449985096683,2862.48646033409,-266.313807703835,-46.3864692742307
0.000176866813826068,0.0526449985096683,2862.48646033409,-266.313807703835,-46.3864692742307
0.0387268726355158,0.0720643848563107,1413.65900425863,-260.60749190377,-127.895034062965
-0.00846771268656765,0.0720643848563107,1413.65900425863,-260.60749190377,-127.895034062965
0.0657664800047034,0.108150173613249,1063.4457341723,-293.396582724469,-157.771588893507
0.00578785947944104,0.108150173613249,1063.4457341723,-293.396582724469,-157.771588893507
0.0175718348261632,0.0650687534444388,1501.4701969653,-279.934624374718,-104.203399989855
0.0017976160961074,0.0650687534444388,1501.4701969653,-279.934624374718,-104.203399989855
0.0438149333106468,0.0756649214703735,2283.49315856668,-267.192403860316,-60.4867569396322
0.00387371458178604,0.0756649214703735,2283.49315856668,-267.192403860316,-60.4867569396322
0.012344385981563,0.0269910267249997,3864.57473230315,-272.792863164978,-24.4560161627536
-0.00334758028671766,0.0269910267249997,3864.57473230315,-272.792863164978,-24.4560161627536
0.0142551931067119,0.046945371468382,2727.36596834253,-284.032322346201,-50.6094264665308
-0.00455687134198482,0.046945371468382,2727.36596834253,-284.032322346201,-50.6094264665308
0.0254791393999762,0.0872882361072135,1643.20888081067,-229.081010479892,-70.282575851704
-0.00509894278980025,0.0872882361072135,1643.20888081067,-229.081010479892,-70.282575851704
0.0206424213796653,0.0451921119584169,2311.51777836178,-281.679328218218,-81.693749038415
-0.00459975628002287,0.0451921119584169,2311.51777836178,-281.679328218218,-81.693749038415
0.0343499751191472,0.102725410324943,1545.2946034557,-260.85580310355,-103.210175528336
-0.00715099569166872,0.102725410324943,1545.2946034557,-260.85580310355,-103.210175528336
0.0168757190827991,0.0556708516036869,2863.37670764689,-262.319005823467,-66.5641151732202
-0.00141308157561661,0.0556708516036869,2863.37670764689,-262.319005823467,-66.5641151732202
0.0365117141524133,0.0826596067704063,1586.11590386656,-262.12774839241,-109.18986708021
0.0125786999318744,0.0826596067704063,1586.11590386656,-262.12774839241,-109.18986708021
0.00122128706888582,0.0432602971131075,2921.54103109787,-227.566092074521,-26.4721162788751
-0.0164148214484996,0.0432602971131075,2921.54103109787,-227.566092074521,-26.4721162788751
0.00670451277776666,0.0502150224854662,2725.48533390624,-271.144138804969,-65.1858038260674
-0.00708841729911072,0.0502150224854662,2725.48533390624,-271.144138804969,-65.1858038260674
0.0399599414663649,0.0620394513769158,2032.04349241082,-280.477169453791,-77.8824338092252
0.0126430568748322,0.0620394513769158,2032.04349241082,-280.477169453791,-77.8824338092252
0.0100520037109876,0.0338350245317948,3008.38695040268,-302.412513701414,-14.7090298497068
-0.0054467228959506,0.0338350245317948,3008.38695040268,-302.412513701414,-14.7090298497068
0.0230994168632198,0.0398549208681582,2725.46716488524,-292.043449343364,-58.8557978434549
0.000631107580440682,0.0398549208681582,2725.46716488524,-292.043449343364,-58.8557978434549
0.0198642298554055,0.045810641811357,2745.44587162391,-243.726525047196,-66.7582630676608
0.00460901040167113,0.045810641811357,2745.44587162391,-243.726525047196,-66.7582630676608
0.056773424340661,0.0782084015209664,1598.90305531705,-238.477044714784,-105.028398731617
0.0273144898793829,0.0782084015209664,1598.90305531705,-238.477044714784,-105.028398731617
0.0226685127542358,0.0440480433613804,2760.59113207878,-267.517737041905,-40.5434569522775
0.00393990667561293,0.0440480433613804,2760.59113207878,-267.517737041905,-40.5434569522775
0.0351198828133399,0.0539083395609666,2633.91275790733,-301.365193662807,-65.2092252998932
0.00564821008410101,0.0539083395609666,2633.91275790733,-301.365193662807,-65.2092252998932
0.0199894344803754,0.0483101046608881,2945.33412984312,-235.757977585825,-37.8529115141364
0.00324604608569737,0.0483101046608881,2945.33412984312,-235.757977585825,-37.8529115141364
0.0231208018398133,0.0650402505220068,1,0,0
-0.000944806733063685,0.0405939000897685,1,0,0
