"id","length","latency"
"t97",20.0824732236597,17.5001940183374
"t35",94.5040927189107,0.40204193766067
"t74",99.1789096884222,5.60334816498471
"t13",27.0067534035743,25.0638708657325
"t46",226.365287435514,101.888114583951
"id","length","latency"
"t82",30.9727858299076,10.0376051658451
"t18",169.541863831951,38.5775083632012
"t45",173.133823303933,9.76614752268347
"t75",428.984555765249,150.168149515249
"t24",196.140672379674,147.46104591483
"t77",34.9149201522205,22.0377381453845
"t90",3.41220604499927,0.604043355790282
"t57",87.0363236035057,67.271736201162
"t32",106.116743336941,3.26920915725373
"t72",147.771159547458,10.0616868912075
"t37",169.719791158572,109.999820455447
"t88",0.601288076190031,0.0830843408384681
"t80",39.0196787839527,21.2691294675465
"t94",41.9812814741404,1.32393284132786
"t4",36.5343749260978,30.6704833245353
"t50",186.070614455208,176.488323805794
"t22",17.8753028093074,16.4921870408748
"t31",321.298942667384,217.585807901759
"t27",62.6103679343032,5.83418385227196
"t62",115.551190522512,61.4383365186054
"t48",345.879433360815,182.82889625144
"t55",76.9605350345246,56.3100528567902
"t87",147.811196514159,27.8188869438468
"t49",231.963231059133,40.9375962935082
"t91",43.6439639330047,41.3066416978972
"t53",372.6673746842,246.4837809342
"t6",21.7367181156792,9.29349606978076
"t92",11.224188927295,4.50673592436533
"t20",63.5131934591809,58.7414039083997
"t68",36.4213917462671,23.8952076642358
"t63",163.175100168115,102.166738351708
"t64",181.970469559146,84.4889021763338
"t13",32.9446997812224,0.897092359347425
"t99",83.9487646667326,61.852176531967
"t33",333.666327967897,194.784003749147
"t35",168.439358540952,114.407254048764
"t97",15.8287401790335,11.6904039973929
"t96",116.408724710912,66.9839200234123
"t52",133.59505941376,33.7329988668848
"t51",35.7768916736659,8.08829304085339
"t26",32.1374137306211,31.9085240268705
"t25",415.539562863636,140.181164426136
"t84",253.52873711263,248.132931753743
"t93",166.722432143772,125.714314467991
"t21",18.0878321733967,13.9972407427326
"t7",111.264078805912,39.0249430637245
"t19",39.9494607703659,1.45391633677218
"t1",159.082378734777,3.17808185977674
"t29",128.828015279376,68.7908448692201
"t61",206.633013505348,27.8991267865981
"id","length","latency"
"t42",1.74020918967238,1.33964213492385
"t16",154.223711038529,44.825883890091
"t58",125.279563051751,95.8499671044854
"t79",21.2779956999063,13.4518696012735
"t7",67.7266053198789,43.088208103082
"t18",47.5477384593804,43.734040644439
"t53",221.620315292926,31.1435086523005
"t32",142.823856265942,29.0344275550041
"t63",2.40398513531181,0.900017850155564
"t87",176.82499013752,101.410561426583
"t95",2.57306527845356,1.87681054822895
"t1",3.31896805549604,1.97083496833784
"t64",276.89518635541,88.0773152616604
"t66",146.525739557353,30.8542307682908
"t49",137.460760895709,40.3327091378967
"t73",146.296798601232,83.2740324879505
"t33",15.0515770224629,4.3468956259785
"t78",56.8497752673363,21.5428294665551
"t12",78.0813163408354,2.69935833302293
"t30",379.004888295342,5.0195367328422
"t28",6.93436216091027,6.11410115932335
"t59",26.0265063964619,10.330263110329
"t100",150.055684503492,24.4926962222419
"t8",102.792254645154,73.2664367740601
"t93",194.052334481421,55.9454008876714
"t83",81.3579265897483,14.9383709256858
"t68",200.116629848914,78.7168495754761
"t84",95.0362179945134,65.4687436292791
"t38",222.045560794726,76.6146525916013
"t56",588.342099287691,95.1472750689405
"t71",287.138782121237,223.286609269675
"t88",165.722478269929,42.7002614730538
"t35",67.535205499682,19.7877079410882
"t74",78.7005208133646,38.7317708133646
"t10",180.355283598347,48.6668070358467
"t20",72.3553659021043,2.57765594116677
"t4",64.4501853799004,29.2910056924004
"t29",55.841836004568,31.0144739440211
"t96",25.1023672741417,13.2653464001182
"t48",266.94969928012,103.608634826995
"t72",71.5628762677241,71.2926578953791
"t37",31.6703749142121,28.5663099728058
"t81",164.748605187962,149.039605554173
"t22",99.2055978407911,98.4998044600538
"t24",129.665908817486,37.6494293252981
"t62",31.470185732999,4.30401752010835
"t51",267.052977849787,54.1142571466623
"t54",34.2476137388676,28.0238512266606
"t45",91.7855416263144,60.2097359622519
"t15",302.871555844221,219.021336117659
"id","length","latency"
"t20",5.20288106524922,0.838554588198434
"t21",46.7900903283771,46.7137955485995
"t72",37.3556275451112,17.7829346740175
"t94",129.64053376***REMOVED***,97.76944001***REMOVED***1
"t54",69.2410885405408,59.9361416411268
"t98",325.572365864645,225.598855122458
"t99",42.1239868900432,22.8454529544963
"t49",85.5323519360501,71.5508150708157
"t97",39.6211061224933,25.6587190375324
"t63",250.475752580089,190.707197892589
"t32",39.5733313610795,38.1774954846146
"t89",358.902234277688,68.629773340188
"t38",1.68366755000602,1.63598347655784
"t51",13.7775833075357,9.77292937687162
"t86",113.274339403908,4.36906596640802
"t3",23.7345834839241,22.2974039184944
"t50",115.295813588153,104.182898549091
"t27",301.874119636223,43.9131821362234
"t58",316.387885877994,240.632026502994
"t96",44.4736013743591,7.68521026107783
"t78",218.234522430469,110.573999969532
"t6",139.035074964459,18.1594646128965
"t55",114.991291579788,60.0576367946319
"t46",280.426927839,276.314050946911
"t40",12.2773050319743,2.88310947533364
"t90",124.916822113227,118.454190887641
"t74",119.920148892855,78.902387662386
"t91",80.6847623904769,56.4370206912581
"t29",55.2850134813498,52.4132178270529
"t44",143.679719450621,123.531373503356
"t70",25.1463735520856,16.1697652757184
"t61",661.16008173289,414.26457392039
"t81",125.537495659924,26.4450884333619
"t37",142.902909508296,52.680009117671
"t15",1.47397905142998,1.05433612616753
"t36",26.1944661271996,21.394035829348
"t75",142.246693963492,84.4679464048982
"t76",297.617672384172,65.4167446497972
"t19",157.207870377338,18.4612883460877
"t11",26.7785833025941,10.9737584734926
"t84",29.8765838730537,6.88064271094436
"t4",168.58553188442,65.2462984859822
"t12",48.7507659770599,25.6780120708099
"t67",51.1822287758932,48.2563407143698
"t83",379.790816146334,263.556563216646
"t92",682.949130779645,145.720615154645
"t60",18.858990404754,9.39465019479303
"t88",135.627145577428,25.9796846399281
"t16",208.586420058906,126.913202285468
"t85",101.929234988662,3.73721838709935
"id","length","latency"
"t20",548.071072793884,170.257107950134
"t95",261.270662380476,240.111574245711
"t25",37.0085064528274,11.4604717848587
"t53",117.239090978142,84.3793497672048
"t45",112.131474544853,46.0426073573528
"t84",168.885288948432,86.9154403156199
"t57",63.9449074065633,23.200705746407
"t72",136.750813694864,12.5806476792393
"t87",429.412957283756,110.639031502506
"t82",117.259930848214,21.2117130747763
"t31",27.7470774925578,0.696296242557764
"t42",132.366925910089,54.9455391913393
"t94",30.1045765708459,5.55583999858027
"t26",4.86446962148921,0.17864045889155
"t79",107.158197000768,38.2114196570183
"t71",70.3950364728571,9.4806077619196
"t29",48.0994851657219,19.4010293551751
"t54",121.790310118611,35.6998560170487
"t77",30.9853031210932,22.9329196982417
"t11",28.9833517483216,22.9220114162904
"t3",169.912301110565,163.637574242889
"t13",108.644278437603,3.34691515635313
"t65",4.06038554708766,3.4309004167776
"t38",165.783501180755,99.4255910245047
"t76",5.28389746127823,1.33971029697159
"t15",266.709560349925,45.7029685530501
"t64",69.6009888067433,17.9104980840871
"t66",56.6107447066197,17.5555689253697
"t59",15.1100169076394,5.33961590666286
"t97",73.028140069358,6.21625042092046
"t44",242.054126932414,164.528614237102
"t51",82.7339876332617,7.46579915669918
"t88",64.193216389664,62.6256428423007
"t50",123.650714537753,68.2484928580657
"t9",218.118469447559,184.298706263965
"t83",164.675204911152,153.287967362324
"t12",212.173687652557,41.442974761932
"t1",392.941360237675,128.696243050175
"t35",95.8834002517256,35.5840838454756
"t58",234.102450880187,102.179111036437
"t74",553.14230892707,87.3454339270702
"t96",308.258931941042,240.947408503542
"t89",253.168720793519,87.9109082935188
"t34",463.91495502827,380.03214252827
"t24",148.217558250189,121.874998435736
"t27",191.625432167311,91.4325610735614
"t30",251.311289840146,187.083262496396
"t55",296.416759903248,280.979229385669
"t85",212.208537492143,204.554469498979
"t63",268.159168284305,147.30345539368
"id","length","latency"
"t9",479.338626657383,3.96850946988297
"t55",235.129703465495,76.8794593248705
"t28",328.955946125253,128.021864094003
"t27",30.2095615765713,22.9027759930752
"t7",30.6868127542234,20.5593103128172
"t79",338.106297145226,80.6775862077259
"t37",509.47910532169,158.95420297794
"t29",31.3938321129965,7.31262483760588
"t8",95.2271687798466,53.6719319634403
"t74",73.3787918660373,70.4942703816623
"t25",551.631170908926,159.366034190176
"t16",350.572425721621,105.312904237246
"t46",417.689594951084,166.049458232334
"t76",1.04611814573673,0.953928356918368
"t82",22.5152856481461,7.29491821650549
"t54",71.2097337871608,60.1127641826686
"t1",16.9464992048634,9.5154536726368
"t57",194.234065583518,79.5101886303933
"t73",174.314591583679,123.476334747742
"t20",446.83479434435,285.526444734975
"t19",16.2987036367085,3.34173342186477
"t14",162.78687230232,2.12573948981981
"t94",148.165704094046,106.179131828421
"t90",231.471654963043,150.63559539273
"t32",122.482626566072,17.9134126988847
"t50",28.2884066938705,27.2487395643539
"t81",131.175792844167,1.39478698479161
"t22",191.654181457871,25.2503728641209
"t48",291.944414716916,107.248613935666
"t4",255.398304349903,248.578922636036
"t42",19.0619703823063,0.0136305385562991
"t13",67.1467146014757,5.2090314960069
"t53",80.771276081462,79.6362110027267
"t33",34.3029822753579,23.9076270507485
"t63",35.2585470279846,28.114237030426
"t47",89.9714634053721,65.5123874776377
"t92",295.723947397872,282.119088999434
"t59",107.217981734917,38.6736702114799
"t38",123.059552197696,37.9540834476957
"t35",24.4336937784055,12.2265862344602
"t45",60.3888508455284,22.0026203767784
"t40",125.041567416741,67.6800561862724
"t41",168.036019930985,12.5648285247353
"t15",200.144801537185,76.1263689199973
"t56",129.630843589737,13.6006922225497
"t11",184.317114870374,14.7204351828736
"t36",329.164221552288,72.1925418647884
"t30",251.29090683918,70.2318248079296
"t12",423.125684158897,74.877637283897
"t93",206.979545626075,71.8003464073249
"id","length","latency"
"t56",260.680776757267,23.7491361322669
"t50",64.6213084604852,18.4568187143915
"t45",15.4129785759195,7.2809442741617
"t18",45.6315416104804,7.83698594641794
"t51",150.775630278523,34.8638871144602
"t41",95.7138915138135,57.4787840919385
"t59",220.43958342717,194.564797050217
"t27",220.733648622754,63.5566466696285
"t98",86.7328557425798,50.5390080863298
"t7",147.793262243348,111.641223669129
"t46",84.9240680181458,80.1268115484193
"t44",107.848816655158,22.3323371629708
"t49",542.419477332141,289.784711707141
"t35",182.296923671043,60.6565428116685
"t33",81.5725728904679,1.18255824203038
"t95",13.9931198727237,7.91903845182526
"t6",125.950764093384,22.9655346011963
"t87",349.230749344699,38.7888548134486
"t52",170.376656148775,51.3662801722124
"t16",129.781664868908,129.387456437664
"t99",18.3793630092071,3.29951376604299
"t60",19.2990041441867,10.9470754332492
"t78",71.4736797113133,61.1995097894383
"t75",56.0792630759522,49.2885449973389
"t8",68.364658878784,3.84158758972148
"t34",261.945961379272,75.8319477073973
"t42",23.6777329913182,0.0287461749119302
"t93",17.9722975010975,4.53340895129281
"t89",258.503938716532,244.500047725321
"t96",29.0819581605415,7.48134170546336
"t30",480.476635741501,17.7124755852512
"t4",1.71222840906489,0.907866112006786
"t43",19.8497504200077,11.5424384082889
"t31",124.529914960552,123.951301679302
"t57",30.4724715869856,12.6963485401106
"t82",70.9998369928398,56.750126909832
"t71",11.9420671461971,0.0157213210018199
"t10",1.21103730440564,-0.0003503298717078
"t58",78.1216982821256,66.8748263338834
"t63",118.158117384497,77.3495236344968
"t94",158.204127347644,11.4677992226441
"t40",141.800912535593,68.1256195668429
"t55",59.4409741762101,18.5487622621476
"t54",231.473281221449,170.636489229261
"t26",358.182026470326,221.996235454701
"t38",318.862109267448,26.3831053611977
"t13",239.260756384119,1.70118607161885
"t64",243.408660541365,123.159270892927
"t74",232.405143027324,191.19426656248
"t85",287.816768310049,112.177119872549
"id","length","latency"
"t15",30.4961570918126,9.83926622267199
"t8",122.597736727604,102.871540438541
"t38",45.1668281361565,3.46675489396898
"t98",91.9072041083114,0.668434577061362
"t2",143.531082657326,38.0171666417009
"t22",13.3533609175481,0.530408647040304
"t23",28.8628916312348,5.74213357459416
"t12",2.34646935231103,1.31316323048486
"t86",9.62114172786141,6.62525778621102
"t82",54.4643880749529,4.15219325073417
"t79",21.4686620873547,16.7318914574719
"t20",24.6189391971593,10.2511108280187
"t62",17.1225395043493,0.669261916458709
"t36",47.7810362092143,41.2961042634136
"t92",4.81221971752529,1.39313707592373
"t41",138.503440646022,12.8150861538347
"t50",123.276035511746,74.335178578152
"t67",104.591992549487,95.6600009723381
"t45",10.4204405989019,2.23741142409722
"t43",14.5055277844822,10.4658625623142
"t17",14.8897145894582,13.9645217565114
"t10",0.361645115367992,0.126397264949901
"t30",133.231767851683,126.348673064086
"t25",53.6355718258928,48.9306386593889
"t91",40.4065392858238,4.05204709832378
"t95",165.423787215201,75.2923174886382
"t68",112.27032982112,1.50897728205791
"t75",69.2312558662593,51.7139829170405
"t46",126.401102005319,116.270425735787
"t58",6.28282326875296,4.30176896272269
"t33",245.800100339316,69.2625026830658
"t35",150.817312965869,21.033133278369
"t42",80.9075034157277,32.1311362282277
"t13",98.8617647375995,51.4173677649433
"t39",15.6729905756442,10.818437352988
"t87",28.8408272801043,4.91968470197935
"t51",230.216181244484,12.2789253851088
"t61",284.932048001287,185.983805813787
"t7",421.642026016141,152.365170547391
"t76",70.6620981689116,65.7884409423491
"t88",127.458055579684,5.85063370468379
"t96",371.121189403643,5.42587690364348
"t11",138.211407789686,125.707577833631
"t89",344.387280190609,245.622387612484
"t66",234.940701732725,188.018643627256
"t55",288.901888180868,64.8979819308679
"t9",144.203772641074,5.45059881294901
"t3",11.5852180875822,9.56281437054122
"t100",329.180825435239,255.628945552427
"t70",9.66343266604827,2.6592899048178
"id","length","latency"
"t47",26.8629308551279,3.22996576723732
"t75",117.441318495362,3.20132826098698
"t32",55.1001195087197,36.4194249286416
"t70",6.28327619229532,0.760105721103912
"t9",95.7387251966055,91.2534346692618
"t25",259.426663437489,83.8338899999887
"t14",149.320847148665,51.0601049611653
"t61",139.370366019045,115.148259085451
"t68",280.388634406087,187.162804327962
"t71",49.6942986885573,28.1032647530104
"t28",107.961755123515,101.397195186991
"t11",14.6324541327017,5.78014395203763
"t22",159.64329622108,6.10667512733005
"t57",159.729451111336,66.2257890019612
"t12",98.2867809031191,75.8605724070253
"t35",60.9259286551478,38.7013192801478
"t84",74.9028676056588,17.2082264923775
"t23",6.40004026783708,2.21714079273943
"t7",161.214930264026,159.930401531726
"t63",15.3901004305684,8.17888064297074
"t13",584.183360350952,341.625743163452
"t95",161.841354885285,36.3378148462227
"t15",23.6112198589606,10.2297806499762
"t73",421.050423204254,150.981087266754
"t17",132.481170761368,5.06588755824282
"t60",29.6291334353489,20.8055097781223
"t97",141.372323798221,25.661386298221
"t55",73.4248354509209,71.2020342424248
"t36",42.5422886586259,17.6668919301103
"t90",21.5867861821685,13.4197024419341
"t39",48.2416961660347,2.86358337306592
"t4",69.0113743636241,44.2961033675303
"t51",135.661698349958,90.5897379007392
"t45",49.5689948339655,30.0922187109186
"t42",200.331968958616,24.132994349241
"t100",86.146808338247,62.7827641487938
"t50",31.6719339988144,17.7925394675644
"t85",326.48969730306,258.493725623373
"t99",13.1580868312788,4.321722085185
"t52",247.961634442496,13.1388805362465
"t31",205.484933210227,51.9050992258517
"t1",98.9184125140828,45.8490155414265
"t49",183.549223659938,146.866911648219
"t62",132.172047501377,32.4246109779392
"t94",97.2181457131351,84.5866607277835
"t77",116.353173246138,111.533631314986
"t72",214.674158952182,73.5340222334319
"t64",178.164958684874,38.3810231379994
"t10",116.977915006292,114.478349881781
"t16",146.88026525038,32.0413980628796
"id","length","latency"
"t86",44.098421987605,28.1051511135815
"t31",208.735758343912,102.256998578287
"t58",139.265976823432,34.1620949874941
"t56",170.883514757296,36.995087022921
"t19",107.304393001516,76.2195236167506
"t34",131.804715256236,2.51296720936102
"t20",172.141261246317,85.0394546056921
"t12",170.541786990998,110.210060916779
"t40",27.739177094644,25.4622987377104
"t35",95.5276793937664,48.1961974601727
"t6",125.821486079079,1.66120775876698
"t75",0.788778936071367,0.0225731484126754
"t1",119.824974593153,105.639122542372
"t14",21.4703195045172,11.4831216285406
"t8",4.06100566184728,2.9768191078922
"t47",40.3493068539615,20.012270721149
"t2",73.1996319480265,71.8037960715617
"t100",224.602312348094,0.255144379344301
"t84",278.206798024062,87.629161305312
"t46",15.4032469321278,7.72687821874888
"t79",77.3872607458854,33.0498584021354
"t61",134.636750250159,119.499405889807
"t30",41.2053970986269,33.2581848793886
"t27",100.338694851075,99.9794581338506
"t91",103.861047512462,81.6172425808211
"t28",18.812625352326,8.88919395584162
"t17",109.516875144812,50.5638111799681
"t51",63.885939275591,62.4328581446096
"t72",127.454054704029,61.0668476727792
"t78",166.172132961757,12.6020646023819
"t44",91.4554578561331,72.1257764596487
"t87",98.3002053746029,18.4897805699154
"t93",150.870510389371,16.7206080456206
"t53",242.718084884794,242.699011338861
"t98",227.447655215131,227.38725526558
"t32",160.956810254991,52.2455065440531
"t59",46.6975197207591,9.16980975982165
"t54",295.931204828081,283.420981439409
"t71",26.2269597990019,13.1742406827909
"t67",96.8278321745231,26.5406007292106
"t97",313.268345853356,133.078648587731
"t63",68.0708938579417,15.9897171001292
"t7",113.524170297589,30.2769779147766
"t22",112.439038957868,6.82002040318002
"t88",118.907509440901,10.2816549487138
"t99",236.284978149034,139.202702758409
"t90",346.687948593812,109.083944687562
"t73",216.664238084451,132.800956834451
"t38",160.066444658652,39.7018206352145
"t4",176.250311155935,158.106634398122
"id","length","latency"
"t11",138.766846485105,4.82544023510496
"t67",79.1178785296859,37.7332349749984
"t64",286.787391853179,46.2873918531786
"t23",243.105347443533,116.948120881033
"t50",45.3707811136309,17.1436692972246
"t24",0.996788586706771,0.942746545405043
"t42",109.010211075551,15.3267393958633
"t54",202.225038662571,11.0277730375713
"t16",25.1710394948402,19.4154166310707
"t97",95.1297902185615,73.7531422693428
"t63",38.8004970241066,37.6558913875099
"t79",18.0630732610646,13.9947596624318
"t31",431.287788256429,82.3512648189294
"t66",95.2255516437808,56.7364159015933
"t70",426.470695868325,354.380974188638
"t9",75.1067353427295,2.13981639741701
"t69",3.70597337606887,2.94612573507766
"t95",10.0888908586121,3.17394334884648
"t13",6.62996475232785,0.925290985238007
"t76",151.46298078737,111.211149732683
"t34",93.4939779724671,42.1456503357483
"t4",26.6446596440842,7.17429221244356
"t45",82.5527681036656,5.30704056460308
"t46",116.556043838291,107.757932876377
"t32",256.447016474519,2.0905711620187
"t6",196.005457316771,189.819910441771
"t17",87.9826893061609,73.602104589364
"t20",123.533580826414,112.191021011961
"t59",77.1710141768122,40.1318906416559
"t19",57.868161890739,51.9978997447429
"t84",15.8682125551377,4.37253079244238
"t77",136.378506274772,58.8009916263345
"t29",16.70318098702,13.9172885004477
"t99",198.337084428661,35.132982866161
"t94",8.75630771446276,5.08582126426745
"t72",92.9881821868544,49.3271714446669
"t37",96.5218956324743,52.8576500270055
"t98",470.568596243097,164.004631399347
"t22",389.246542693107,140.919638396232
"t38",364.041426768274,10.4037314557736
"t33",169.555611220358,102.403023329733
"t60",122.704748625785,74.3767456960973
"t2",189.142007437353,130.583596792821
"t75",86.855465383499,68.9547085475615
"t85",168.706025407136,39.0968945477612
"t71",472.923592822083,129.203866259583
"t3",140.638975259071,11.5618268215708
"t82",186.749353474946,169.430200642915
"t14",122.941293934208,50.7962744029583
"t62",182.247623761544,14.3965495427942
"id","length","latency"
"t88",54.5516580142011,20.8185647524823
"t4",30.1278888013131,20.928151252485
"t36",49.2220211724893,29.7995968560831
"t35",83.056820828796,4.52581496942105
"t83",60.0076349149058,31.4021661649058
"t32",27.7659021578963,18.5820947848495
"t71",174.436677280974,169.830430332732
"t16",43.5950521700636,11.1333822481886
"t8",26.452010352255,25.0943367072355
"t24",64.3725561356543,5.3289159989356
"t40",102.246636686158,80.2172177408452
"t85",41.4350968720175,7.35514081733004
"t3",251.354511649942,170.834247978067
"t79",13.0654769253517,1.26036217925798
"t99",22.3895206778263,12.1121464102482
"t49",30.7242349988373,5.3876261121186
"t21",133.025177816131,120.074585775116
"t68",147.249461723842,76.1470447316549
"t86",177.444493419957,48.5492297480821
"t72",16.9697321434503,10.7650812645441
"t67",159.192611330971,147.690551394447
"t23",1.99439598191543,0.134212266095119
