"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance","Bin Test","T-Test"
"SIM_631",50,50,100,50,50,100,144.453552388387,2271.49599672396,181.944473512775,2259.02464806631,144.453552388387,2271.49599672396,-266.193174051028,-45.7442170490266,0,-0.0011031150235396,0.000220709896698725,0,4.99803153387989,1,72.0810463481078,90.0397679550474,81.5562292410483,56.666941287369,72.5288586069663,64.5978999471676,0.99167637141496,0.760056169150836,0.895160170393948
