"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_975",50,50,100,50,50,100,366.986268538973,1621.83058474777,89.6335354392836,1748.68173360566,89.6335354392836,1748.68173360566,-297.007532363528,-109.360669386041,0,0.00283483261803003,0.000235947062152667,0,-12.0146976705977,1,49.5453907462183,69.5695591627716,60.3931672720426,41.1865328200821,61.5813175830326,51.3839252015574,0.9868915794491
