"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_976",50,50,100,37,37,50,181.155082667922,1290.16317817266,108.071366110054,1290.16317817266,108.071366110054,1290.16317817266,-110.304671043,-87.9104759005351,7.85048885010298e-07,0.10301234958859,0.000206040294121847,0,-499.962155595018,367.033660610871,415.419465636635,391.973876968379,327.169348298279,360.001305535894,343.585326917086,0.508665391314285
