"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_761",50,50,100,50,50,100,101.632039069901,1326.17597162299,340.043940167579,1319.64283344898,101.632039069901,1326.17597162299,-289.765646478049,-103.443738976806,0,0.0040361925143644,0.000238864161149044,0,-16.8974386737152,1,52.6160145757589,61.430145373564,57.1931278671383,43.2568231288406,46.9987064946446,45.1277648117426,0.982956556034047
