"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance","Bin Test","T-Test"
"SIM_981",50,50,100,50,50,100,159.982934796608,1942.52758505743,303.685104109054,1939.78341033709,159.982934796608,1942.52758505743,-244.715092381057,-73.2757371207774,0,0.00867242811228866,0.000222058731442982,0,-39.0546593504046,1,88.8082186442964,84.3414255636894,86.6036251114482,65.5502079680135,63.0466907430212,64.2984493555174,0.983617172211362,0.0594602262797181,0.142506465031508
