"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance","Bin Test"
"SIM_576",50,50,100,50,50,100,217.351323467378,1623.53317433653,238.939455645997,1628.27189185207,217.351323467378,1628.27189185207,-236.025149499586,-108.096240468497,0,0.0191500189858049,0.00021155291386423,0,-90.52117806373,1,101.681499987481,99.9814645487688,100.835065064245,89.1182400151025,84.182681747062,86.6504608810823,0.9655187309727,0.967545676463864
