"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_793-with_ref",50,50,100,50,50,100,44.8628088652619,2163.12138104722,108.733326956376,2089.6936644844,44.8628088652619,2163.12138104722,-256.620685168296,-69.6069014252462,0,0.00894325594580233,0.000212914487806095,0,-42.0039802737478,1,82.2262466720198,84.2957147662986,83.2674101006181,67.7349873089923,64.1925523455801,65.9637698272862,0.98763731468628
