"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_947",50,50,100,42,42,50,65.1876416756544,1576.2300552472,65.1876416756544,1576.2300552472,65.1876416756544,1576.2300552472,-139.698042711022,-110.455675343151,2.27741128178138e-08,0.0730223896208995,0.000195454369486612,0,-373.603259997221,288.375845843639,310.554400306639,299.670372255792,262.634484117518,267.942642943177,265.288563530347,0.541048777718945
