"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_560-with_ref",100,0,100,50,0,50,54.4626600922821,1918.4836333283,Inf,-Inf,54.4626600922821,1918.4836333283,-177.48571882782,-133.315281914832,1.08399955678351e-11,0.232148530482731,0.000140576132883061,0,-1651.40785794588,687.728554740068,NA,687.728554740068,550.073644338968,NA,550.073644338968,0.539923647182256
