"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_606-with_ref",100,0,100,50,0,50,27.4611594201581,1316.34466898654,Inf,-Inf,27.4611594201581,1316.34466898654,-239.675192859998,-215.579362608174,3.24884869340458e-07,0.142499343450999,0.000126983069058658,0,-1122.19167883849,557.879114029497,NA,557.879114029497,513.25879508333,NA,513.25879508333,0.373569807985882
