"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_724",50,50,100,50,50,100,466.684189801486,2280.1391405354,226.290256610737,2276.03165810426,226.290256610737,2280.1391405354,-261.580856648459,-91.1875033518867,0,0.0204680405388984,0.000213872080092028,0,-95.7022559003081,1,77.8968393248628,83.4039904475158,80.697407639195,63.9430341706663,68.771996935344,66.3575155530052,0.985291089399403
