"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance","Bin Test"
"SIM_948",50,50,100,50,50,100,36.2462016493204,3490.59480456218,41.8026156046819,3480.09126684884,36.2462016493204,3490.59480456218,-233.155973847132,-34.4915856382878,0,0.0260624366246348,0.000187106350991828,0,-139.292100382916,1,118.313172045744,133.157744911244,125.954340356682,100.635429471566,115.708954502596,108.172191987081,0.989713080988194,0.940539773720282
