"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_796",50,50,100,50,50,100,132.813187482507,1307.22533786148,66.9877687590677,1298.88933194954,66.9877687590677,1307.22533786148,-264.223765909787,-113.446427561577,0,0.00420889229436465,0.000222511293698329,0,-18.9154097502614,1,72.9195302026288,71.389478257894,72.1585597517939,58.0218984093937,55.2107498286295,56.6163241190116,0.976751338056079
