"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_763-with_ref",100,0,100,50,0,50,69.2195067243572,2255.68150608907,Inf,-Inf,69.2195067243572,2255.68150608907,-98.0355944565303,-68.3275210305899,1.79175806414023e-08,0.25310915334052,0.000162865849429144,0,-1554.09592758509,883.125394515793,NA,883.125394515793,849.441228231471,NA,849.441228231471,0.427336717282237
