"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_921",50,50,100,35,35,50,157.805476080651,1381.03526396957,157.805476080651,1380.15697466181,157.805476080651,1381.03526396957,-122.401813472783,-103.900082428108,5.95773467693128e-06,0.136746018843856,0.000130941327129832,0,-1044.33047870569,511.733791662667,409.475024812343,463.433527851902,443.360225345116,376.990983136103,410.17560424061,0.528106548299975
