"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance","Bin Test"
"SIM_954",50,50,100,50,50,100,243.069583452247,1360.00130130988,446.018306033417,1328.3462613895,243.069583452247,1360.00130130988,-270.74664652248,-140.59331393655,0,-0.0072895108986277,0.000208770600552836,0,34.9163669564808,1,72.8111800400124,76.5705283413818,74.7145024386078,62.8967730562199,63.4927945982911,63.1947838272554,0.955703410574566,0.239943830849164
