"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance","Bin Test"
"SIM_928",50,50,100,50,50,100,192.607615489632,2497.7531454538,193.369839486128,2527.13299295731,192.607615489632,2527.13299295731,-269.293945217417,-85.0921405321198,0,0.0207241654889717,0.000182089595035969,0,-113.813013230536,1,84.7015351644374,92.3334054295377,88.599683457188,68.154596162896,74.3557155700496,71.2551558664728,0.987766123019559,0.664094483117317
