"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_624",50,50,100,38,38,50,245.418934324829,1727.8507994167,134.633288433233,1743.08864007284,134.633288433233,1743.08864007284,-56.9851706172408,-28.165139538116,2.83100479725462e-08,0.118182473153004,0.000275527559685247,0,-428.931585965524,467.796166718501,639.263623616307,560.130000122996,413.5233535555,525.14507468554,469.33421412052,0.49082180580189
