"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_938",50,50,100,50,50,100,657.860161480471,2024.79553558941,112.054934854932,2078.91881303411,112.054934854932,2078.91881303411,-210.74341440462,-89.4890567613196,0,-0.0145638082614097,0.00023435563699476,0,62.1440493097049,1,118.190544132228,86.9451695794401,103.750824660505,94.1775966829215,64.3844336440472,79.2810151634844,0.979287860942816
