"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_691",50,50,100,37,37,50,102.643282688418,1412.66900763506,41.6487405448397,1412.66900763506,41.6487405448397,1412.66900763506,-84.1414213751953,-72.7995158573431,0.000259540485854637,0.227843939458504,0.000161633572915251,0,-1409.63251228734,607.787876229311,463.628982034507,540.535815406199,486.095033387569,378.060917948489,432.077975668029,0.465751105834141
