"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance","Bin Test"
"SIM_346",50,50,100,50,50,100,119.645772200292,1592.922564411,346.447701351478,1602.5164535757,119.645772200292,1602.5164535757,-271.560258474605,-112.46130903381,0,0.0154346088904191,0.000207852653122911,0,-74.2574543000517,1,72.540136080653,66.2990046715931,69.4896732005684,56.4558371961825,47.8078547304948,52.1318459633386,0.97959708192152,0.443862413670393
