"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance","Bin Test"
"SIM_758",50,50,100,50,50,100,296.545323418245,1487.75846493859,56.3815726384776,1448.98917795358,56.3815726384776,1487.75846493859,-267.610458762242,-125.793185000591,0,0.010606734686154,0.000228571210354922,0,-46.404508554179,1,68.6224425882909,54.5931446311349,62.0058508025625,55.3095845579996,41.8595644150216,48.5845744865106,0.982199140415259,0.760056169150836
