"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance","Bin Test"
"SIM_714",50,50,100,50,50,100,211.943686978377,2676.7865254191,36.5592482295136,2666.51422524775,36.5592482295136,2676.7865254191,-232.172222403277,-35.1870935917275,0,-0.0117377471381583,0.000219444616047904,0,53.4884261439162,1,101.875340994193,107.563877390366,104.758228368785,78.8654760310401,85.5942017265782,82.2298388788092,0.9897780041858,0.664094483117317
