"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_927-with_ref",50,50,100,50,50,100,188.498586521707,2784.96771475157,129.603969324787,2805.64883334934,129.603969324787,2805.64883334934,-247.900754867161,-43.5587398719789,0,0.00595691454185188,0.000211446293752222,0,-28.1722343586326,1,90.3411843534631,84.5736135351168,87.5049304233016,68.349105382004,62.8813929713965,65.6152491767002,0.993099690891558
