"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_714-with_ref",50,50,100,50,50,100,211.943686978377,2676.7865254191,36.5592482295136,2666.51422524775,36.5592482295136,2676.7865254191,-232.121440719461,-35.1486012206809,0,-0.011646963747658,0.000219528587811747,0,53.0544284175221,1,101.888100069171,107.567455567863,104.766269459807,78.8960220728068,85.6030189532785,82.2495205130426,0.989776608131297
