"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_748",50,50,100,50,50,100,107.993398559228,1760.28225346528,310.285694341498,1766.93201499212,107.993398559228,1766.93201499212,-271.620652885389,-95.8722608808386,0,0.00693323440933621,0.000209460407154046,0,-33.1004532242565,1,71.9398793903836,83.8197575780863,78.1060113152378,57.6757936419085,67.7447134377763,62.7102535398424,0.9813254294205
