"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_769",50,50,100,50,50,100,288.406466005328,4115.85321895209,46.4422835734683,4111.65733926963,46.4422835734683,4115.85321895209,-265.891299832915,-17.4073310556367,0,-0.00710536845183909,0.000212088543154999,0,33.501896642509,1,75.2379067114894,90.8449980991899,83.407302695773,59.4462690284865,78.3304796312318,68.8883743298591,0.996261102191118
