"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance","Bin Test"
"SIM_876",50,50,100,50,50,100,28.1958071600174,2211.08721660356,183.969284225165,2232.24699167646,28.1958071600174,2232.24699167646,-252.993275153801,-68.5638085168997,0,0.0211659518078149,0.000215953882157068,0,-98.0114439082899,1,84.0636623460697,96.1407958622581,90.3043519329562,67.945589259896,80.9037408174373,74.4246650386667,0.985091558295518,0.760056169150836
