"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_713",50,50,100,36,36,50,129.176611348851,1868.53073564798,129.176611348851,1868.53073564798,129.176611348851,1868.53073564798,-86.7296948566111,-65.9271598001753,1.79528739741031e-06,0.170099321598559,0.000146436240292662,0,-1161.59306779937,653.723815835225,695.601728185918,674.987626421923,583.594117858002,622.568272033713,603.081194945858,0.483044411482387
