"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_623-with_ref",100,0,100,50,0,50,8.28334970258476,1284.49905871217,Inf,-Inf,8.28334970258476,1284.49905871217,-229.773825913169,-195.993497310607,2.20866758215976e-09,0.138339300840979,0.000152286535697779,0,-908.414524022798,488.792979803431,NA,488.792979803431,434.284582907214,NA,434.284582907214,0.462472088726623
