"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance","Bin Test"
"SIM_613",50,50,100,50,50,100,35.544888352102,1588.88310767934,134.469094531655,1568.86439492447,35.544888352102,1588.88310767934,-298.201139993048,-102.552374179597,0,0.0128949789779682,0.00024070303940383,0,-53.5721485275228,1,47.9901918114615,75.7767601400852,63.4238751868288,37.6084759981283,55.4777744573026,46.5431252277155,0.980963695117642,0.239943830849164
