"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_124-with_ref",50,50,100,50,50,100,215.939452615591,2837.25568324918,117.744771127634,2827.10398463128,117.744771127634,2837.25568324918,-300.599213671195,-68.5149651333907,0,0.0450502646852427,0.000199678102226954,0,-225.614447367086,1,56.4792496003248,90.5433367300576,75.4586027621384,45.9236484607634,64.1522699418165,55.0379592012899,0.994292919083465
