"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_910-with_ref",50,50,100,50,50,100,288.262989898232,1596.92067009128,125.281207748864,1646.94174313847,125.281207748864,1646.94174313847,-234.879605848657,-113.202614390329,0,0.00532535490080092,0.000222047783965397,0,-23.9829229803563,1,97.9917571554944,89.457636179756,93.8217808967912,79.7203662307261,73.3367239693563,76.5285451000412,0.962967879646432
