"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance","Bin Test"
"SIM_915",50,50,100,50,50,100,403.780000876928,2073.46227127858,174.876775679494,2053.48326782766,174.876775679494,2073.46227127858,-294.670406023466,-65.5090909454501,0,-0.019438954541756,0.0002234516153471,0,86.9940211063609,1,53.5530665298452,73.8281342976704,64.4923419819163,43.2603564973947,53.6006677879501,48.4305121426724,0.99314898749827,0.161118160178774
