"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance","Bin Test"
"SIM_968",50,50,100,50,50,100,258.936857844742,1552.09091795543,206.278344296284,1545.84587804934,206.278344296284,1552.09091795543,-254.640563554313,-114.4347491776,0,0.0168017560225747,0.000213908290016088,0,-78.546539834015,1,83.48099635366,84.0349322830538,83.7584222511899,70.6044343668318,68.0787292604586,69.3415818136452,0.969974495740553,0.983580431217866
