"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance","Bin Test"
"SIM_247",50,50,100,50,50,100,264.749552736963,5305.36068961283,185.383249483464,5458.79855673603,185.383249483464,5458.79855673603,-269.998527496338,32.8445638316552,0,0.0121514075607547,0.000208573670690588,0,-58.259546952985,1,73.427199642991,58.8079224865764,66.5203930933921,56.0863865439528,46.8385207303168,51.4624536371348,0.999090588653955,0.00330022398340548
