"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_671-with_ref",50,50,100,50,50,100,679.035962037561,2701.24598812705,39.9452159439372,2708.58514156459,39.9452159439372,2708.58514156459,-259.147241729659,-82.9084039133463,0,-0.0444946675949456,0.000193812963151426,0,229.575291928135,0,88.0765234191283,152.900968794395,124.772152814369,71.7865608011259,99.7928176297683,85.7896892154471,0.97582068489938
