"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_956",50,50,100,37,37,50,19.2717524258485,2290.15606342297,19.2717524258485,2341.60136087282,19.2717524258485,2341.60136087282,-67.6249469454927,-57.9083023677231,0.000619435440806893,0.301377245138879,9.80992017631643e-05,0,-3072.16816979284,1181.26753806544,1112.33124348528,1147.31726033401,1029.81241447011,964.976194711958,997.394304591032,0.403074664564536
