"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_926-with_ref",100,0,100,50,0,50,77.9418673456632,1439.58614994698,Inf,-Inf,77.9418673456632,1439.58614994698,-173.110153305563,-148.105488297743,2.02965028228697e-07,0.197870308293403,0.000149698236802714,0,-1321.79451488246,660.105549078609,NA,660.105549078609,616.828695513839,NA,616.828695513839,0.382735529108411
