"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Model Fit","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance","Bin Test"
"SIM_255",50,50,100,50,50,100,233.130775306389,1630.75360757813,268.46193788855,1663.44964364792,233.130775306389,1663.44964364792,-280.969710481488,-104.9735198604,0,-0.00401586855560156,0.000217779370410751,0,18.4400779009843,1,63.0162375437659,74.8248563126233,69.1729908142515,48.6742519433624,60.9963490759523,54.8353005096574,0.981036647879229,0.335905516882683
