"Patient","Training Samples","Censored Samples","Total Samples","Training Time Points","Censored Time Points","Total Time Points","Minimum Training Time Point","Maximum Training Time Point","Minimum Censored Time Point","Maximum Censored Time Point","Minimum Time Point","Maximum Time Point","AIC","null AIC","p-value","Model Intercept","Model Slope","Model Error","Estimated Root Date","Training RMSE","Censored RMSD","Total RMSD","Training MAE","Censored MAE","Total MAE","Total Concordance"
"SIM_256-with_ref",100,0,100,50,0,50,160.305011166591,1276.29821929215,Inf,-Inf,160.305011166591,1276.29821929215,-260.625967021622,-236.625626555071,3.41357152877642e-07,0.130313784683869,0.00013151994135308,0,-990.829096661681,485.065388869008,NA,485.065388869008,430.344434333813,NA,430.344434333813,0.372595867583233
